# x H_mean H_sd U_mean H_first H_second H_final U_final q_final
3.66187988281 0.225806950936 2.25873333479e-07 0.521201847708 0.225806950936 0.225806950936 0.225806950936 0.521201847708 0.117691000053
3.68862792969 0.225797355044 0 0.521223997642 0.225797355044 0.225797355044 0.225797355044 0.521223997642 0.117691000053
3.71537597656 0.225787757892 1.12641505699e-07 0.521246152371 0.225787757892 0.225787757892 0.225787757891 0.52124615237 0.117691000053
3.74212402344 0.225778159477 3.13042640855e-07 0.521268311895 0.225778159477 0.225778159477 0.225778159477 0.521268311895 0.117691000053
3.76887207031 0.2257685598 2.52476293507e-07 0.521290476217 0.225768559801 0.225768559801 0.225768559801 0.521290476217 0.117691000053
3.79562011719 0.225758958862 0 0.521312645339 0.225758958862 0.225758958862 0.225758958862 0.521312645339 0.117691000053
3.82236816406 0.22574935666 0 0.521334819264 0.22574935666 0.22574935666 0.22574935666 0.521334819264 0.117691000053
3.84911621094 0.225739753195 0 0.521356997993 0.225739753195 0.225739753195 0.225739753195 0.521356997993 0.117691000053
3.87586425781 0.225730148466 3.17579728696e-08 0.521379181527 0.225730148466 0.225730148466 0.225730148466 0.521379181527 0.117691000053
3.90261230469 0.225720542474 0 0.52140136987 0.225720542474 0.225720542474 0.225720542474 0.521401369869 0.117691000053
3.92936035156 0.225710935216 0 0.521423563022 0.225710935216 0.225710935216 0.225710935216 0.521423563021 0.117691000053
